X,Y,施設名,施設名かな,施設名（施,所在地,地区名,詳細情報,大分類,小分類,カテゴリ,アイコン番,施設ID
135.5218497,34.63127792,桃ケ池,ももがいけ,桃ケ池（ももがいけ）,阿倍野区桃ケ池町1,阿倍野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1024
135.5244166,34.63622792,榎神社,えのきじんじゃ,榎神社（えのきじんじゃ）,東住吉区北田辺1-8,東住吉区,現在地に樹齢800有余年を数える榎の大木があり、この地の人々がこの樹木をご神体として社殿をつくり、年々参拝者も増加したので、昭和27年4月宗教法人となり、翌28年に拝殿社務所を新設しました。この神社は行基菩薩に由来のある桑津墓地境内にあります。また、境内は小高く,名所・旧跡,社寺,名所・旧跡/社寺,147,1408
135.5299312,34.63899992,桑津天神社,くわづてんじんじゃ,桑津天神社（くわづてんじんじゃ）,東住吉区桑津3-4,東住吉区,｢日本書記｣によると応神天皇（4世紀）の頃、日向の国から美女の誉高い、髪長媛（かみながひめ）を召され、後に仁徳天皇の妃となり、桑津の地に住みました。媛が病にかかり、その全快を祈って少彦名命（すくなひこなのみこと）を勧請したのが桑津天神のおこりといわれていま・,名所・旧跡,社寺,名所・旧跡/社寺,147,1407
135.5031562,34.64572792,近松門左衛門碑・猫塚,ちかまつもんざえもんひ・ねこづか,近松門左衛門碑・猫塚（ちかまつもんざえもんひ・ねこづか）,西成区太子2-3-19　松乃木大明神内,西成区,江戸時代中期の浄瑠璃作家、近松門左衛門の巨大な碑である。明治34年第5回内国勧業博覧会のため、当時、天王寺公園内にあった碑を地主、室上小三郎という人が許可を得て現在地に移したことが台石に書かれている。猫塚は、明治34年室上小三郎が建てたものである。この塚は、・,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1483
135.5065923,34.64786886,てんのじ村記念碑,てんのじむらきねんひ,てんのじ村記念碑（てんのじむらきねんひ）,西成区山王１-10-17,西成区,昭和52年に建てられた全長6メートル余リはある青石の碑である。戦前から戦後にかけて山王1丁目から3丁目辺りには、多くの漫才師などの演芸陣や興業師などが集まり居住した。特に戦災を免れたために一時は関西の芸能人の大半が集まり、洒落めかして自ら天王寺（てんのじ）村・,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1482
135.5110362,34.64975294,慶沢園,けいたくえん,慶沢園（けいたくえん）,天王寺区茶臼山町　天王寺公園内,天王寺区,本園はもと住友本邸の庭で、明治41年庭師小川治兵衛が作り、伏見宮貞愛親王が慶沢園と命名した。大正10年に大阪市に寄贈された。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4389
135.5105033,34.64934206,旧黒田藩屋敷長屋門と林芙美子文学碑,きゅうくろだはんながやもんとはやしふみこぶんがくひ,旧黒田藩屋敷長屋門と林芙美子文学碑（きゅうくろだはんながやもんとはやしふみこぶんがくひ）,天王寺区茶臼山町　天王寺公園内,天王寺区,現在中之島三井ビルの場所がおおむね福岡黒田藩の蔵屋敷で、これはその長屋門である。数少ない蔵屋敷遺構の一つで、昭和8年三井ビル建設に際し大阪市に寄贈された。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4390
135.494525,34.65611692,願泉寺,がんせんじ,願泉寺（がんせんじ）,浪速区大国2-2,浪速区,小野妹子の八男、多嘉麿義持（法名：聖伝院永証）が創建し、はじめは無量寺院と称していました。建てられたのは四天王寺建立のすぐあとという古刹です。京都の作庭家相阿弥（そうあみ）の作と伝えられる枯山水の庭園は、大阪府名勝に指定されていて市内にあるとは思われない,名所・旧跡,社寺,名所・旧跡/社寺,148,2037
135.494781,34.65680597,唯専寺,ゆいせんじ,唯専寺（ゆいせんじ）,浪速区敷津西2-13,浪速区,用明天皇の時代に天種子命（あめのたねこのみこと）の裔である迹見赤摂（とみいちひ）が、木津浦に草庵を構えたのが起こりと伝えられ、その後三十三世光重が蓮如上人の弟子となり明応7年（1498年）坊舎を建立、天正7年（1579年）唯専寺の号と安阿弥作の木像を授与されました,名所・旧跡,社寺,名所・旧跡/社寺,148,2046
135.4911718,34.65517514,「西濱水平社発祥の地」の碑,「にしはますいへいしゃはっしょうのち」のひ,「西濱水平社発祥の地」の碑（「にしはますいへいしゃはっしょうのち」のひ）,浪速区浪速東3-3,浪速区,大正11年（1922年）3月、部落差別の撤廃をめざして全国水平社が京都の岡崎公会堂で結成され、大阪でも水平社結成の動きが強まり、5か月後の8月、浪速の地に「西濱水平社」が結成されました。大阪における部落解放の中心地としてのみならず、後に全国水平社の本部が置かれた・,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2004
135.4971579,34.65763283,敷津松之宮・大国主神社,しきつまつのみや・おおくにぬしじんじゃ,敷津松之宮・大国主神社（しきつまつのみや・おおくにぬしじんじゃ）,浪速区敷津西1-2,浪速区,社伝によれば、神功皇后が三韓を平定されて住吉大社に凱旋報告のため、敷津浦を航海されたとき、敷津浜に荒い波がうちよせられるのを見られ、『これから汐が満ちてはいけません』と松の木を渚に三本植え、素戔鳴尊（すさのおのみこと）をお祀りになり航海の安全を祈られたこ,名所・旧跡,社寺,名所・旧跡/社寺,147,2044
135.5063079,34.65263092,通天閣,つうてんかく,通天閣（つうてんかく）,浪速区恵美須東1-18-6,浪速区,明治45年（1912年）パリのエッフェル塔をモデルに建設され、全国的にもその名が知られている大阪のシンボル通天閣は、「天に通ずる塔」という意味で、現在の通天閣は2代目です。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1994
135.5063329,34.65051892,ジャンジャン横丁,じゃんじゃんよこちょう,ジャンジャン横丁（じゃんじゃんよこちょう）,浪速区恵美須東3丁目2〜4番,浪速区,通天閣を中心とした新世界の一角を占める名物商店街、かつて浪速で一番の繁華街だった雰囲気がそのまま残っていて、居酒屋、串カツ屋、食堂など安くておいしい飲食店や、囲碁・将棋、ゲームセンターなどがひしめいています。ジャンジャン横丁と呼ばれるのは、戦前安酒をあお,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1998
135.5063079,34.65255294,王将碑,おうしょうひ,王将碑（おうしょうひ）,浪速区恵美須東1-18,浪速区,大正時代の将棋名人・坂田三吉を偲んで、通天閣の真下に建てられました。毎年7月の王将まつりには多くの将棋ファンが集まります。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2009
135.5055891,34.65051706,大阪国技館跡,おおさかこくぎかんあと,大阪国技館跡（おおさかこくぎかんあと）,浪速区恵美須東3-4,浪速区,大阪と相撲とのかかわりは古く、江戸とならんで相撲の興行が盛んで、大阪相撲の伝統が築かれていました。明治11年(1878年)には大阪相撲協会が設立され、明治38年(1905年)に難波新地に常設の興行場所が設けられました。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2024
135.504664,34.65348108,「小西来山十萬堂跡」の碑,こにしらいざんじゅうまんどうあとのひ,「小西来山十萬堂跡」の碑（こにしらいざんじゅうまんどうあとのひ）,浪速区恵美須西2-1,浪速区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2006
135.5115186,34.65343083,一心寺,いっしんじ,一心寺（いっしんじ）,天王寺区逢阪2丁目,天王寺区,山号を松坂山という浄土宗の寺院である。開基は法然(ほうねん)上人であるといい法然が「日想観」を修するために営んだ庵室の跡であると伝えられる。,名所・旧跡,社寺,名所・旧跡/社寺,148,4513
135.5110423,34.650772,茶臼山古墳と河底池,ちゃうすやまこふんとかわぞこいけ,茶臼山古墳と河底池（ちゃうすやまこふんとかわぞこいけ）,天王寺区茶臼山町　天王寺公園内,天王寺区,大阪冬の陣で家康の本陣となり、夏の陣では幸村が布陣し激戦地となった茶臼山は、奈良時代に和気清麻呂が河内川の流水を南にひこうとした河底池とともに、天王寺公園の風景にとり入れられている。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,8
135.5123062,34.65051411,広瀬旭荘墓所,ひろせきょくそうぼしょ,広瀬旭荘墓所（ひろせきょくそうぼしょ）,天王寺区茶臼山町　統国寺内,天王寺区,名は謙。大分県日田の人。儒者淡窓の実弟。詩文に通ず。30歳で大阪に来り、多数の門人を教育す。幅広い浪華文化人との交流がある。文久3年57歳で没。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4391
135.5105828,34.653797,逢坂,おうさか,逢坂（おうさか）,天王寺区,天王寺区,天王寺区松屋町筋終点、いわゆる合法ヶ辻から四天王寺西門に至る坂道である。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4380
135.5024751,34.655317,今宮戎神社,いまみやえびすじんじゃ,今宮戎神社（いまみやえびすじんじゃ）,浪速区恵美須西1-6,浪速区,商売繁盛の神様で「十日えびす（えべっさん）」（毎年1月9日〜11日）は「商売繁盛笹持ってこい」の掛け声もにぎやかに福笹をもとめる参拝者が100万人を超え、新春早々のまつりとしてにぎわいます。,名所・旧跡,社寺,名所・旧跡/社寺,147,2029
135.5026327,34.65672506,廣田神社,ひろたじんじゃ,廣田神社（ひろたじんじゃ）,浪速区日本橋西2-4,浪速区,もと天王寺の鎮守で今宮村の産土神（うぶすなのかみ）ですが創建年代は不詳です。古い由緒を持つとともに江戸時代には廣田の杜といわれ、うっそうとした森のなかに社がありました。当時は境内も広く、紅白二種の萩を植えた茶店があって、萩の茶屋と呼ばれていたといわれてい,名所・旧跡,社寺,名所・旧跡/社寺,147,2039
135.5094583,34.65400611,合邦辻閻魔堂,がっぽうがつじえんまどう,合邦辻閻魔堂（がっぽうがつじえんまどう）,浪速区下寺3-16,浪速区,古伝によれば合邦辻は合法辻とも言われ、「えんま堂」は聖徳太子の開基と伝えられています。当時の大伽藍は消失して辻堂となり、明治の中頃に今の融通念仏宗西方寺の境内に移されました。,名所・旧跡,社寺,名所・旧跡/社寺,147,2059
135.5124828,34.65701397,勝鬘院(多宝塔・本堂),しょうまんいん（たほうとう・ほんどう）,勝鬘院(多宝塔・本堂)（しょうまんいん（たほうとう・ほんどう））,天王寺区夕陽丘町,天王寺区,四天王寺の4ケ院(敬田院(けいでんいん)、療病院(りょうびょういん)、施薬院(せやくいん)、悲田院(ひでんいん)の1つ施薬院の跡である。聖徳太子が三教義疏(ぎしょ)の1つである勝鬘経(しょうまんきょう)を購読したところであると伝えられる。,名所・旧跡,社寺,名所・旧跡/社寺,148,4512
135.5117329,34.65587194,清水坂と玉出の滝,きよみずざかとたまでのたき,清水坂と玉出の滝（きよみずざかとたまでのたき）,天王寺区,天王寺区,清水寺に登る坂道であるところからこう呼ばれる。　　　　　　　　　　　　清水寺は寛永17年(1640)延海阿闍梨によって、京都の清水寺を模して北、西、南が崖になった高台に改構されたもので、その昔はここからの眺望は絶品とされていた。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4378
135.5113832,34.65474692,天神坂と安居神社・真田幸村戦死跡碑,てんじんざかとやすいじんじゃ・さなだゆきむらせんしあとひ,天神坂と安居神社・真田幸村戦死跡碑（てんじんざかとやすいじんじゃ・さなだゆきむらせんしあとひ）,天王寺区,天王寺区,安居神社北側の谷間にある坂道で、安居天神に通じるところからこの名がつけられた。安居神社には七名水の一つ安井の清水があり「かんしずめ(癇静め)の井」と呼ばれ有名であったが、今はその井戸跡だけが残っている。また、大阪夏の陣で家康と戦った真田幸村が、傷つきこの天,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4379
135.5109527,34.65500294,増井の清水,ますいのしみず,増井の清水（ますいのしみず）,天王寺区伶人町,天王寺区,上町台地の南部には良水の井戸が多い。これらを「逢坂清水」といい、「天王寺七名水」ともいう。増井の清水もその一つである。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4388
135.5119438,34.65688614,愛染坂と大江神社・浮瀬亭跡,あいぜんざかとおおえじんじゃ・うかむせていあと,愛染坂と大江神社・浮瀬亭跡（あいぜんざかとおおえじんじゃ・うかむせていあと）,天王寺区,天王寺区,大江神社南側の坂道で、坂の下り口にある愛染堂に参る道であるところから名付けられた。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4375
135.5106812,34.65737494,植村文楽軒墓所,うえむらぶんらくけんぼしょ,植村文楽軒墓所（うえむらぶんらくけんぼしょ）,天王寺区下寺町2丁目　円成院内,天王寺区,初代文楽軒は江戸中期の人で、いわゆる文楽の芝居をおこし人形浄瑠璃興行に新時代をもたらした斯道の恩人である。文化7年(1810)没。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4387
135.5290189,34.64573494,源ヶ橋温泉,げんがばしおんせん,源ヶ橋温泉（げんがばしおんせん）,生野区林寺1-5,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,8467
135.5164032,34.65006406,庚申堂,こうしんどう,庚申堂（こうしんどう）,天王寺区堀越町,天王寺区,42代文武（もんむ）天皇のとき疫病が大流行した。この時四天王寺の僧豪範が庵を結び一心に仏の加護を祈ったところ、大宝元年(701)正月7日庚申の日に青面金剛童子の像を授かり、これを安置してお祀りしたところ疫病が治まったといわれ、以後60日ごとの庚申の日は参詣の人でに,名所・旧跡,社寺,名所・旧跡/社寺,148,4520
135.534047,34.64458908,成恩寺,じょうおんじ,成恩寺（じょうおんじ）,生野区林寺3-10,生野区,詳細情報なし,名所・旧跡,社寺,名所・旧跡/社寺,148,1334
135.5356781,34.64605606,生野八坂神社,いくのやさかじんじゃ,生野八坂神社（いくのやさかじんじゃ）,生野区生野東4-7,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1281
135.5303967,34.647322,大阪慈恵病院跡,おおさかじけいびょういんあと,大阪慈恵病院跡（おおさかじけいびょういんあと）,生野区生野東2-3　生野工業高等学校内,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1123
135.5423023,34.64838247,田島神社,たしまじんじゃ,田島神社（たしまじんじゃ）,生野区田島3-5,生野区,詳細情報なし,名所・旧跡,社寺,名所・旧跡/社寺,147,1298
135.5423299,34.64807247,眼鏡レンズ発祥之地,めがねれんずはっしょうのち,眼鏡レンズ発祥之地（めがねれんずはっしょうのち）,生野区田島3-5　田島神社内,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,8470
135.5163311,34.65136689,竹本義太夫墓所,たけもとぎだゆうぼしょ,竹本義太夫墓所（たけもとぎだゆうぼしょ）,天王寺区大道1丁目　超願寺内,天王寺区,義太夫は義太夫節浄瑠璃の元祖といわれ、その繁盛は彼に始まった。この地天王寺村の生まれで、正徳4年(1714)64歳で死去した。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4392
135.5247218,34.65156086,摂津国分寺跡,せっつこくぶんじあと,摂津国分寺跡（せっつこくぶんじあと）,天王寺区国分町,天王寺区,この地域は昔から国分寺の名を伝え、奈良時代の瓦が出土したこともあって、古来摂津国文寺跡と推定されている。(国分公園),名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,4393
135.5164167,34.65441697,四天王寺旧境内,してんのうじきゅうけいだい,四天王寺旧境内（してんのうじきゅうけいだい）,天王寺区四天王寺1丁目,天王寺区,詳細情報なし,名所・旧跡,社寺,名所・旧跡/社寺,148,4525
135.5355973,34.65388419,大阪管区気象台跡,おおさかかんくきしょうだいあと,大阪管区気象台跡（おおさかかんくきしょうだいあと）,生野区勝山南3-3 御勝山南公園内,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,8471
135.5361578,34.65135617,舎利尊勝寺,しゃりそんしょうじ,舎利尊勝寺（しゃりそんしょうじ）,生野区舎利寺1-2,生野区,詳細情報なし,名所・旧跡,社寺,名所・旧跡/社寺,148,85
135.5361417,34.65071917,生野神社,いくのじんじゃ,生野神社（いくのじんじゃ）,生野区舎利寺1-2,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,147,967
135.5396694,34.65138758,平野川ウォールペインティング,ひらのがわうぉーるぺいんてぃんぐ,平野川ウォールペインティング（ひらのがわうぉーるぺいんてぃんぐ）,生野区舎利寺1丁目9番地,生野区,区民のみなさんの絵で平野川の護岸壁が飾られています,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,167,19399
135.5362859,34.65382211,折口信夫の碑,おりぐちしのぶのひ,折口信夫の碑（おりぐちしのぶのひ）,生野区勝山南3-3 御勝山南公園,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1122
135.5356168,34.65428286,御勝山古墳,おかちやまこふん,御勝山古墳（おかちやまこふん）,生野区勝山北3-16,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1081
135.5359086,34.65424589,勝山遺跡,かつやまいせき,勝山遺跡（かつやまいせき）,生野区勝山北3-16,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1085
135.5329637,34.65439814,大阪府立農学校跡,おおさかふりつのうがっこうあと,大阪府立農学校跡（おおさかふりつのうがっこうあと）,生野区勝山北3-13 生野区民センター内,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1090
135.5549531,34.62925297,杭全神社,くまたじんじゃ,杭全神社（くまたじんじゃ）,平野区平野宮町2-1-67,平野区,平安時代の初め貞観4年(862年)に坂上廣野麿の子当道が、素盞鳴尊を氏神として祀ったのが始まりといわれ、平野郷一円の守護神として信仰をあつめた。,名所・旧跡,社寺,名所・旧跡/社寺,147,1473
135.555294,34.62881389,平野環濠跡,ひらのかんごうあと,平野環濠跡（ひらのかんごうあと）,平野区平野宮町2-1　杭全神社東側,平野区,平野の環濠は、いつ頃掘られたものかは不明であるが戦国時代の動乱の時代に自衛と灌漑、排水用あるいは洪水の調節池としての役割を持ってつくられたと考えられる。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1427
135.5580765,34.63150372,旭神社,あさひじんじゃ,旭神社（あさひじんじゃ）,平野区加美正覚寺1-17-30,平野区,古来から治水雨乞いの神として信仰を集め、祈雨祈願所として知られた。淀城主稲葉丹後守正益が寛延2年(1749年)に奉納した灯籠二基が現存し、また境内には樹齢600年以上のくす、いちょう、むくの木など天然記念物に指定された古樹がある。祭神は素盞鳴尊で、創建の年月は明ら,名所・旧跡,社寺,名所・旧跡/社寺,147,1472
135.5609918,34.63158283,畠山政長の墓,はたけやままさながのはか,畠山政長の墓（はたけやままさながのはか）,平野区加美正覚寺2-6,平野区,畠山政長は、室町幕府管領(将軍を補佐し政務を統括する職名)で河内・紀伊・越中の守護をも兼ねていた。管領畠山持国のとき、その家督相続をめぐり持国実子義就と甥・政長との間に争いが起った(応仁の乱の一因)。政長は将軍足利義材(義稙)と共に正覚寺に本陣をおき、義就と対,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1422
135.5600027,34.63198308,正覚廃寺(東之坊),しょうがくはいじ（ひがしのぼう）,正覚廃寺(東之坊)（しょうがくはいじ（ひがしのぼう））,平野区加美正覚寺2-8-5,平野区,正覚寺は成等山と号し、淳和天皇天長2年(825年)弘法大師の開創で、境内四町四方にわたり観音堂、金堂、講堂、六時堂のほか、山門廻廊など壮大で美しく、東之坊ほか五坊を有する大寺院であった。大師作十一面観音を本尊として(現在当坊の本尊)幅広い層の人々の信仰を集め、楠,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1423
135.547164,34.6412175,定願寺,じょうがんじ,定願寺（じょうがんじ）,生野区巽南1-10,生野区,詳細情報なし,名所・旧跡,社寺,名所・旧跡/社寺,148,1335
135.5539404,34.64175111,巽神社,たつみじんじゃ,巽神社（たつみじんじゃ）,生野区巽南3-17,生野区,詳細情報なし,名所・旧跡,社寺,名所・旧跡/社寺,147,1301
135.5516699,34.63992192,楠正長史跡公園,くすのきまさながしせきこうえん,楠正長史跡公園（くすのきまさながしせきこうえん）,生野区巽南4-2,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1127
135.5457721,34.64555794,横野神社跡,よこのじんじゃあと,横野神社跡（よこのじんじゃあと）,生野区巽西3-9,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1126
135.5507901,34.64450703,円徳寺,えんとくじ,円徳寺（えんとくじ）,生野区巽中4-8,生野区,詳細情報なし,名所・旧跡,社寺,名所・旧跡/社寺,148,1332
135.5524804,34.64569578,巽村役場跡,たつみむらやくばあと,巽村役場跡（たつみむらやくばあと）,生野区巽中3-18,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1128
135.5433325,34.6538125,難波寺,なにわじ,難波寺（なにわじ）,生野区巽北1-7,生野区,詳細情報なし,名所・旧跡,社寺,名所・旧跡/社寺,148,1330
135.5523781,34.65764686,松尾神社跡,まつおじんじゃあと,松尾神社跡（まつおじんじゃあと）,生野区中川東2-8,生野区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1130
135.3914642,34.66579197,新夕陽ケ丘,しんゆうひがおか,新夕陽ケ丘（しんゆうひがおか）,此花区北港緑地2,此花区,舞洲の小高い丘の頂上に白い屋根の展望台がある。舞洲や大阪湾ベイエリアが見渡せる。空気の澄んだ日は遠く、淡路島や明石海峡大橋も見える。また丘からは日本夕陽百景にも選ばれたすばらしい夕日を見ることができる。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1599
135.4341279,34.65806103,天保山大橋,てんぽうざんおおはし,天保山大橋（てんぽうざんおおはし）,港区,港区,安治川河口に架かる天保山大橋は､大型船舶が航行するため桁下は45m主塔の高さ152mの日本有数の斜張橋で、保守点検などの維持管理のため主塔にエレベータが設置されているわが国はもちろん世界的にも珍しい橋です。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,99
135.4325891,34.65799194,天保山,てんぽうざん,天保山（てんぽうざん）,港区,港区,天保2年（1831年）に行われたおおがかりな川ざらえによって積み上げられた土砂が、高さ20mの小山となり桜や松が植えられ「浪華の新名所」として当時はたいへん賑わいを見せました。その後築港工事などでその姿はなくなり、現在は標高4.53mの「日本一低い山」として知られて・,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,617
135.432903,34.65773589,西村捨三翁の像,にしむらすてぞうおうのぞう,西村捨三翁の像（にしむらすてぞうおうのぞう）,港区,港区,大阪港の開港と発展のために尽くした、大阪築港事務所初代所長の西村捨三翁の功績をたたえるために建てられました。現在は大阪港を見守るように天保山公園に設置されています。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,628
135.4291173,34.65940806,天保山渡船場,てんぽうざんとせんば,天保山渡船場（てんぽうざんとせんば）,此花区桜島3-10−34,此花区,明治後期につくられた渡しで、此花区桜島と港区天保山(港区築港3丁目)を結んでいる。区内の安治川沿いには多いときで10ヵ所の渡しがあったが、現在は天保山だけである。現在渡し船は、毎日午前6時ごろから午後8時ごろまで、15分から30分おきに運航されている。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1265
135.4331253,34.65830783,天保山渡船場,てんぽうざんとせんじょう,天保山渡船場（てんぽうざんとせんじょう）,港区築港3-2-25,港区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,159,2036
135.4208007,34.67924792,淀川距離標左岸0.0K地点,よどがわきょりひょうさがん０．０,淀川距離標左岸0.0K地点（よどがわきょりひょうさがん０．０）,此花区常吉１丁目付近,此花区,淀川と大阪湾の境界地点のことで、琵琶湖から75km、淀川水系源の表示がある高時川最上流から170kmのゴールを示す地点を「淀川距離標　左岸0.0k」地点といいます。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,19235
135.4182223,34.68706886,矢倉緑地,やぐらりょくち,矢倉緑地（やぐらりょくち）,西淀川区西島2-1,西淀川区,詳細情報なし,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,5055
135.424639,34.68018906,常吉新田の碑,つねよししんでんのひ,常吉新田の碑（つねよししんでんのひ）,此花区酉島5-11,此花区,此花区内における江戸時代最後の新田開発請負人、常吉庄左衛門の没後50回忌にあたる明治40年に建立された。併せて安政元年(1854年)の津波(碑面には安政3年となっている)による犠牲者を祀っている。この辺りは、大正期ころまで美しい松が生い茂り「千本松」といわれていた。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1271
135.4381723,34.66966086,此花今昔物語・大阪浪漫,このはなこんじゃくものがたり・おおさかろまん,此花今昔物語・大阪浪漫（このはなこんじゃくものがたり・おおさかろまん）,此花区島屋5-1,此花区,ＵＳＪ東隣にある住友金属工業南側壁面（長さ約450ｍ）を利用して、縦1ｍ、横2ｍの巨大写真が展示されている。此花区や大阪市の歴史、観光スポット、子どもたちの描く此花区の未来など約140点を映画のフィルムを見るような感じで楽しめ、ゆっくり歩いて見るのがお勧めである,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,1638
135.4602473,34.66988103,オーク200,おーくにひゃく,オーク200（おーくにひゃく）,港区,港区,高さ200mの超高層ビル内に配置したホテルと、167mの超高層マンションの他、ショッピング・グルメ街、各種文化学習施設、医療施設、プールやボウリング場などバラエティに富んだ複合施設となっています。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,159,128
135.4634058,34.65855314,尻無川水門,しりなしがわすいもん,尻無川水門（しりなしがわすいもん）,港区,港区,大阪市はジェーン台風･第二室戸台風による高潮で大きな被害を受けました。そのため昭和45年（1970年）オランダのレク川の水門をモデルに、台風時に海水の進入を防ぐ安治川大水門・尻無川大水門が建設されました。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,145
135.4779531,34.659953,近代紡績工業発祥の地の記念碑,きんだいぼうせきこうぎょうはっしょうのちのきねんひ,近代紡績工業発祥の地の記念碑（きんだいぼうせきこうぎょうはっしょうのちのきねんひ）,大正区三軒家東2-12,大正区,明治16年、大阪紡績が三軒家村で操業を始めました。昭和35年大阪市によって、この工場があった三軒家公園の南西隅に記念碑が建てられました。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,553
135.4794892,34.66148289,中村勘助の碑,,中村勘助の碑（）,大正区三軒家東2-7,大正区,中村勘助は慶長15年(1610)木津に移住、姫島(今の三軒家)を開発し、また木津川を浚渫(しゅんせつ)しました。大阪の水利のために尽くした功績を讃えて、大正6年12月上八坂神社境内にこの碑が建てられました。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,544
135.4888029,34.66494192,赤手拭稲荷神社,あかてぬぐいいなりじんじゃ,赤手拭稲荷神社（あかてぬぐいいなりじんじゃ）,浪速区稲荷2-6,浪速区,祭神は、豊受皇大神(とようけのおおかみ)ほか三神で、紅染の手拭を祠前に供えたことから「赤手拭稲荷」といわれるようになりました。昭和20年（1945年）3月の空襲でご神体を残し焼失、現在の本殿は昭和23年（1948年）に再建されました。,名所・旧跡,社寺,名所・旧跡/社寺,147,2027
135.481119,34.66819986,「安政大津波」の碑,「あんせいおおつなみ」のひ,「安政大津波」の碑（「あんせいおおつなみ」のひ）,浪速区幸町3-9,浪速区,安政元年（1854年）11月の大地震による大津波の被害は甚大でした。その模様を記録し後世に対する戒めを伝えるのが、大正橋東詰（北側）にある安政2年（1855年）7月建立の安政大津波碑です。そこには大地震が起きた場合には、必ず津波が襲うものと心得るべきだと教訓が書かれ,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,2001
135.4803812,34.66748319,大正橋,,大正橋（）,大正区,大正区,昭和49年3月、現在の新橋が完成。大正区の北の出入り口に位置し車の往来も多いです。あまり知られていませんが、橋の欄干は五線譜となっておりベートーベン作曲の第九の音符が、歩道にはメトロノームとピアノの鍵盤が刻まれています。,名所・旧跡,名所・旧跡,名所・旧跡/名所・旧跡,155,551
